Assembly Accession	Assembly-unit name	Chromosome name	GC Count	GC Percent	GenBank seq accession	Molecule type	Ordering	RefSeq seq accession	Role	Seq length	UCSC style name	Unlocalized Count	Sequence name
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013702.1	Chromosome		NW_025754516.1	unplaced-scaffold	9014			Un_scaffold_12094
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013703.1	Chromosome		NW_025754517.1	unplaced-scaffold	9013			Un_scaffold_12095
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013704.1	Chromosome		NW_025754518.1	unplaced-scaffold	9013			Un_scaffold_12096
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013705.1	Chromosome		NW_025754519.1	unplaced-scaffold	9011			Un_scaffold_12097
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013706.1	Chromosome		NW_025754520.1	unplaced-scaffold	9009			Un_scaffold_12099
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013707.1	Chromosome		NW_025754521.1	unplaced-scaffold	9009			Un_scaffold_12100
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013708.1	Chromosome		NW_025754522.1	unplaced-scaffold	9009			Un_scaffold_12101
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013709.1	Chromosome		NW_025754523.1	unplaced-scaffold	9008			Un_scaffold_12102
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013710.1	Chromosome		NW_025754524.1	unplaced-scaffold	9007			Un_scaffold_12103
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013711.1	Chromosome		NW_025754525.1	unplaced-scaffold	9005			Un_scaffold_12105
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013712.1	Chromosome		NW_025754526.1	unplaced-scaffold	9004			Un_scaffold_12106
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013713.1	Chromosome		NW_025754527.1	unplaced-scaffold	9003			Un_scaffold_12107
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013714.1	Chromosome		NW_025754528.1	unplaced-scaffold	8999			Un_scaffold_12110
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013715.1	Chromosome		NW_025754529.1	unplaced-scaffold	8999			Un_scaffold_12111
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013716.1	Chromosome		NW_025754530.1	unplaced-scaffold	8999			Un_scaffold_12112
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013717.1	Chromosome		NW_025754531.1	unplaced-scaffold	8998			Un_scaffold_12113
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013718.1	Chromosome		NW_025754532.1	unplaced-scaffold	8998			Un_scaffold_12114
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013719.1	Chromosome		NW_025754533.1	unplaced-scaffold	8997			Un_scaffold_12115
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013720.1	Chromosome		NW_025754534.1	unplaced-scaffold	8995			Un_scaffold_12116
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013721.1	Chromosome		NW_025754535.1	unplaced-scaffold	8995			Un_scaffold_12117
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013722.1	Chromosome		NW_025754536.1	unplaced-scaffold	8992			Un_scaffold_12118
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013723.1	Chromosome		NW_025754537.1	unplaced-scaffold	8991			Un_scaffold_12119
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013724.1	Chromosome		NW_025754538.1	unplaced-scaffold	8991			Un_scaffold_12120
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013725.1	Chromosome		NW_025754539.1	unplaced-scaffold	8991			Un_scaffold_12121
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013726.1	Chromosome		NW_025754540.1	unplaced-scaffold	8986			Un_scaffold_12123
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013727.1	Chromosome		NW_025754541.1	unplaced-scaffold	8986			Un_scaffold_12124
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013728.1	Chromosome		NW_025754542.1	unplaced-scaffold	8986			Un_scaffold_12125
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013729.1	Chromosome		NW_025754543.1	unplaced-scaffold	8984			Un_scaffold_12126
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013730.1	Chromosome		NW_025754544.1	unplaced-scaffold	8983			Un_scaffold_12127
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013731.1	Chromosome		NW_025754545.1	unplaced-scaffold	8982			Un_scaffold_12128
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013732.1	Chromosome		NW_025754546.1	unplaced-scaffold	8981			Un_scaffold_12129
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013733.1	Chromosome		NW_025754547.1	unplaced-scaffold	8979			Un_scaffold_12130
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013734.1	Chromosome		NW_025754548.1	unplaced-scaffold	8978			Un_scaffold_12131
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013735.1	Chromosome		NW_025754549.1	unplaced-scaffold	8977			Un_scaffold_12132
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013736.1	Chromosome		NW_025754550.1	unplaced-scaffold	8977			Un_scaffold_12133
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013737.1	Chromosome		NW_025754551.1	unplaced-scaffold	8977			Un_scaffold_12134
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013738.1	Chromosome		NW_025754552.1	unplaced-scaffold	8976			Un_scaffold_12135
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013739.1	Chromosome		NW_025754553.1	unplaced-scaffold	8975			Un_scaffold_12136
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013740.1	Chromosome		NW_025754554.1	unplaced-scaffold	8974			Un_scaffold_12137
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013741.1	Chromosome		NW_025754555.1	unplaced-scaffold	8974			Un_scaffold_12138
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013742.1	Chromosome		NW_025754556.1	unplaced-scaffold	8974			Un_scaffold_12139
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013743.1	Chromosome		NW_025754557.1	unplaced-scaffold	8971			Un_scaffold_12140
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013744.1	Chromosome		NW_025754558.1	unplaced-scaffold	8971			Un_scaffold_12141
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013745.1	Chromosome		NW_025754559.1	unplaced-scaffold	8969			Un_scaffold_12143
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013746.1	Chromosome		NW_025754560.1	unplaced-scaffold	8963			Un_scaffold_12146
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013747.1	Chromosome		NW_025754561.1	unplaced-scaffold	8961			Un_scaffold_12148
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013748.1	Chromosome		NW_025754562.1	unplaced-scaffold	8961			Un_scaffold_12150
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013749.1	Chromosome		NW_025754563.1	unplaced-scaffold	8955			Un_scaffold_12151
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013750.1	Chromosome		NW_025754564.1	unplaced-scaffold	8952			Un_scaffold_12153
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013751.1	Chromosome		NW_025754565.1	unplaced-scaffold	8949			Un_scaffold_12154
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013752.1	Chromosome		NW_025754566.1	unplaced-scaffold	8948			Un_scaffold_12155
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013753.1	Chromosome		NW_025754567.1	unplaced-scaffold	8946			Un_scaffold_12156
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013754.1	Chromosome		NW_025754568.1	unplaced-scaffold	8946			Un_scaffold_12157
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013755.1	Chromosome		NW_025754569.1	unplaced-scaffold	8945			Un_scaffold_12158
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013756.1	Chromosome		NW_025754570.1	unplaced-scaffold	8943			Un_scaffold_12159
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013757.1	Chromosome		NW_025754571.1	unplaced-scaffold	8942			Un_scaffold_12161
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013758.1	Chromosome		NW_025754572.1	unplaced-scaffold	8939			Un_scaffold_12162
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013759.1	Chromosome		NW_025754573.1	unplaced-scaffold	8939			Un_scaffold_12163
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013760.1	Chromosome		NW_025754574.1	unplaced-scaffold	8937			Un_scaffold_12164
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013761.1	Chromosome		NW_025754575.1	unplaced-scaffold	8934			Un_scaffold_12167
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013762.1	Chromosome		NW_025754576.1	unplaced-scaffold	8934			Un_scaffold_12168
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013763.1	Chromosome		NW_025754577.1	unplaced-scaffold	8934			Un_scaffold_12169
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013764.1	Chromosome		NW_025754578.1	unplaced-scaffold	8932			Un_scaffold_12171
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013765.1	Chromosome		NW_025754579.1	unplaced-scaffold	8932			Un_scaffold_12172
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013766.1	Chromosome		NW_025754580.1	unplaced-scaffold	8930			Un_scaffold_12174
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013767.1	Chromosome		NW_025754581.1	unplaced-scaffold	8928			Un_scaffold_12175
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013768.1	Chromosome		NW_025754582.1	unplaced-scaffold	8927			Un_scaffold_12176
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013769.1	Chromosome		NW_025754583.1	unplaced-scaffold	8924			Un_scaffold_12177
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013770.1	Chromosome		NW_025754584.1	unplaced-scaffold	8923			Un_scaffold_12178
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013771.1	Chromosome		NW_025754585.1	unplaced-scaffold	8920			Un_scaffold_12180
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013772.1	Chromosome		NW_025754586.1	unplaced-scaffold	8919			Un_scaffold_12181
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013773.1	Chromosome		NW_025754587.1	unplaced-scaffold	8918			Un_scaffold_12182
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013774.1	Chromosome		NW_025754588.1	unplaced-scaffold	8918			Un_scaffold_12183
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013775.1	Chromosome		NW_025754589.1	unplaced-scaffold	8916			Un_scaffold_12184
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013776.1	Chromosome		NW_025754590.1	unplaced-scaffold	8916			Un_scaffold_12185
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013777.1	Chromosome		NW_025754591.1	unplaced-scaffold	8915			Un_scaffold_12186
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013778.1	Chromosome		NW_025754592.1	unplaced-scaffold	8914			Un_scaffold_12187
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013779.1	Chromosome		NW_025754593.1	unplaced-scaffold	8912			Un_scaffold_12188
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013780.1	Chromosome		NW_025754594.1	unplaced-scaffold	8912			Un_scaffold_12189
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013781.1	Chromosome		NW_025754595.1	unplaced-scaffold	8911			Un_scaffold_12190
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013782.1	Chromosome		NW_025754596.1	unplaced-scaffold	8911			Un_scaffold_12192
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013783.1	Chromosome		NW_025754597.1	unplaced-scaffold	8910			Un_scaffold_12193
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013784.1	Chromosome		NW_025754598.1	unplaced-scaffold	8908			Un_scaffold_12195
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013785.1	Chromosome		NW_025754599.1	unplaced-scaffold	8902			Un_scaffold_12198
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013786.1	Chromosome		NW_025754600.1	unplaced-scaffold	8901			Un_scaffold_12199
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013787.1	Chromosome		NW_025754601.1	unplaced-scaffold	8900			Un_scaffold_12200
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013788.1	Chromosome		NW_025754602.1	unplaced-scaffold	8896			Un_scaffold_12202
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013789.1	Chromosome		NW_025754603.1	unplaced-scaffold	8896			Un_scaffold_12203
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013790.1	Chromosome		NW_025754604.1	unplaced-scaffold	8894			Un_scaffold_12204
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013791.1	Chromosome		NW_025754605.1	unplaced-scaffold	8894			Un_scaffold_12205
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013792.1	Chromosome		NW_025754606.1	unplaced-scaffold	8893			Un_scaffold_12206
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013793.1	Chromosome		NW_025754607.1	unplaced-scaffold	8892			Un_scaffold_12207
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013794.1	Chromosome		NW_025754608.1	unplaced-scaffold	8891			Un_scaffold_12208
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013795.1	Chromosome		NW_025754609.1	unplaced-scaffold	8891			Un_scaffold_12209
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013796.1	Chromosome		NW_025754610.1	unplaced-scaffold	8888			Un_scaffold_12210
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013797.1	Chromosome		NW_025754611.1	unplaced-scaffold	8886			Un_scaffold_12211
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013798.1	Chromosome		NW_025754612.1	unplaced-scaffold	8886			Un_scaffold_12212
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013799.1	Chromosome		NW_025754613.1	unplaced-scaffold	8884			Un_scaffold_12213
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013800.1	Chromosome		NW_025754614.1	unplaced-scaffold	8882			Un_scaffold_12214
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013801.1	Chromosome		NW_025754615.1	unplaced-scaffold	8878			Un_scaffold_12215
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013802.1	Chromosome		NW_025754616.1	unplaced-scaffold	8877			Un_scaffold_12216
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013803.1	Chromosome		NW_025754617.1	unplaced-scaffold	8876			Un_scaffold_12217
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013804.1	Chromosome		NW_025754618.1	unplaced-scaffold	8875			Un_scaffold_12218
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013805.1	Chromosome		NW_025754619.1	unplaced-scaffold	8874			Un_scaffold_12219
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013806.1	Chromosome		NW_025754620.1	unplaced-scaffold	8874			Un_scaffold_12220
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013807.1	Chromosome		NW_025754621.1	unplaced-scaffold	8872			Un_scaffold_12221
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013808.1	Chromosome		NW_025754622.1	unplaced-scaffold	8872			Un_scaffold_12222
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013809.1	Chromosome		NW_025754623.1	unplaced-scaffold	8869			Un_scaffold_12224
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013810.1	Chromosome		NW_025754624.1	unplaced-scaffold	8869			Un_scaffold_12225
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013811.1	Chromosome		NW_025754625.1	unplaced-scaffold	8868			Un_scaffold_12226
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013812.1	Chromosome		NW_025754626.1	unplaced-scaffold	8865			Un_scaffold_12227
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013813.1	Chromosome		NW_025754627.1	unplaced-scaffold	8864			Un_scaffold_12228
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013814.1	Chromosome		NW_025754628.1	unplaced-scaffold	8863			Un_scaffold_12229
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013815.1	Chromosome		NW_025754629.1	unplaced-scaffold	8861			Un_scaffold_12230
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013816.1	Chromosome		NW_025754630.1	unplaced-scaffold	8859			Un_scaffold_12231
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013817.1	Chromosome		NW_025754631.1	unplaced-scaffold	8856			Un_scaffold_12232
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013818.1	Chromosome		NW_025754632.1	unplaced-scaffold	8856			Un_scaffold_12233
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013819.1	Chromosome		NW_025754633.1	unplaced-scaffold	8855			Un_scaffold_12234
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013820.1	Chromosome		NW_025754634.1	unplaced-scaffold	8855			Un_scaffold_12235
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013821.1	Chromosome		NW_025754635.1	unplaced-scaffold	8851			Un_scaffold_12237
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013822.1	Chromosome		NW_025754636.1	unplaced-scaffold	8849			Un_scaffold_12238
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013823.1	Chromosome		NW_025754637.1	unplaced-scaffold	8848			Un_scaffold_12239
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013824.1	Chromosome		NW_025754638.1	unplaced-scaffold	8847			Un_scaffold_12241
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013825.1	Chromosome		NW_025754639.1	unplaced-scaffold	8846			Un_scaffold_12242
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013826.1	Chromosome		NW_025754640.1	unplaced-scaffold	8846			Un_scaffold_12243
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013827.1	Chromosome		NW_025754641.1	unplaced-scaffold	8845			Un_scaffold_12244
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013828.1	Chromosome		NW_025754642.1	unplaced-scaffold	8844			Un_scaffold_12245
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013829.1	Chromosome		NW_025754643.1	unplaced-scaffold	8843			Un_scaffold_12246
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013830.1	Chromosome		NW_025754644.1	unplaced-scaffold	8834			Un_scaffold_12249
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013831.1	Chromosome		NW_025754645.1	unplaced-scaffold	8833			Un_scaffold_12250
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013832.1	Chromosome		NW_025754646.1	unplaced-scaffold	8833			Un_scaffold_12251
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013833.1	Chromosome		NW_025754647.1	unplaced-scaffold	8831			Un_scaffold_12252
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013834.1	Chromosome		NW_025754648.1	unplaced-scaffold	8829			Un_scaffold_12253
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013835.1	Chromosome		NW_025754649.1	unplaced-scaffold	8828			Un_scaffold_12254
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013836.1	Chromosome		NW_025754650.1	unplaced-scaffold	8827			Un_scaffold_12255
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013837.1	Chromosome		NW_025754651.1	unplaced-scaffold	8825			Un_scaffold_12257
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013838.1	Chromosome		NW_025754652.1	unplaced-scaffold	8822			Un_scaffold_12258
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013839.1	Chromosome		NW_025754653.1	unplaced-scaffold	8820			Un_scaffold_12259
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013840.1	Chromosome		NW_025754654.1	unplaced-scaffold	8820			Un_scaffold_12260
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013841.1	Chromosome		NW_025754655.1	unplaced-scaffold	8820			Un_scaffold_12261
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013842.1	Chromosome		NW_025754656.1	unplaced-scaffold	8819			Un_scaffold_12264
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013843.1	Chromosome		NW_025754657.1	unplaced-scaffold	8819			Un_scaffold_12265
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013844.1	Chromosome		NW_025754658.1	unplaced-scaffold	8817			Un_scaffold_12266
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013845.1	Chromosome		NW_025754659.1	unplaced-scaffold	8811			Un_scaffold_12268
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013846.1	Chromosome		NW_025754660.1	unplaced-scaffold	8811			Un_scaffold_12269
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013847.1	Chromosome		NW_025754661.1	unplaced-scaffold	8810			Un_scaffold_12270
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013848.1	Chromosome		NW_025754662.1	unplaced-scaffold	8810			Un_scaffold_12271
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013849.1	Chromosome		NW_025754663.1	unplaced-scaffold	8810			Un_scaffold_12272
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013850.1	Chromosome		NW_025754664.1	unplaced-scaffold	8808			Un_scaffold_12273
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013851.1	Chromosome		NW_025754665.1	unplaced-scaffold	8807			Un_scaffold_12274
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013852.1	Chromosome		NW_025754666.1	unplaced-scaffold	8807			Un_scaffold_12275
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013853.1	Chromosome		NW_025754667.1	unplaced-scaffold	8804			Un_scaffold_12278
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013854.1	Chromosome		NW_025754668.1	unplaced-scaffold	8790			Un_scaffold_12280
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013855.1	Chromosome		NW_025754669.1	unplaced-scaffold	8789			Un_scaffold_12281
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013856.1	Chromosome		NW_025754670.1	unplaced-scaffold	8789			Un_scaffold_12282
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013857.1	Chromosome		NW_025754671.1	unplaced-scaffold	8787			Un_scaffold_12284
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013858.1	Chromosome		NW_025754672.1	unplaced-scaffold	8786			Un_scaffold_12285
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013859.1	Chromosome		NW_025754673.1	unplaced-scaffold	8783			Un_scaffold_12287
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013860.1	Chromosome		NW_025754674.1	unplaced-scaffold	8781			Un_scaffold_12288
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013861.1	Chromosome		NW_025754675.1	unplaced-scaffold	8780			Un_scaffold_12289
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013862.1	Chromosome		NW_025754676.1	unplaced-scaffold	8778			Un_scaffold_12290
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013863.1	Chromosome		NW_025754677.1	unplaced-scaffold	8776			Un_scaffold_12291
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013864.1	Chromosome		NW_025754678.1	unplaced-scaffold	8775			Un_scaffold_12292
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013865.1	Chromosome		NW_025754679.1	unplaced-scaffold	8775			Un_scaffold_12293
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013866.1	Chromosome		NW_025754680.1	unplaced-scaffold	8771			Un_scaffold_12294
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013867.1	Chromosome		NW_025754681.1	unplaced-scaffold	8770			Un_scaffold_12295
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013868.1	Chromosome		NW_025754682.1	unplaced-scaffold	8769			Un_scaffold_12298
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013869.1	Chromosome		NW_025754683.1	unplaced-scaffold	8767			Un_scaffold_12299
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013870.1	Chromosome		NW_025754684.1	unplaced-scaffold	8767			Un_scaffold_12300
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013871.1	Chromosome		NW_025754685.1	unplaced-scaffold	8764			Un_scaffold_12301
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013872.1	Chromosome		NW_025754686.1	unplaced-scaffold	8759			Un_scaffold_12303
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013873.1	Chromosome		NW_025754687.1	unplaced-scaffold	8758			Un_scaffold_12304
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013874.1	Chromosome		NW_025754688.1	unplaced-scaffold	8758			Un_scaffold_12305
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013875.1	Chromosome		NW_025754689.1	unplaced-scaffold	8758			Un_scaffold_12306
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013876.1	Chromosome		NW_025754690.1	unplaced-scaffold	8756			Un_scaffold_12307
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013877.1	Chromosome		NW_025754691.1	unplaced-scaffold	8755			Un_scaffold_12310
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013878.1	Chromosome		NW_025754692.1	unplaced-scaffold	8754			Un_scaffold_12313
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013879.1	Chromosome		NW_025754693.1	unplaced-scaffold	8753			Un_scaffold_12314
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013880.1	Chromosome		NW_025754694.1	unplaced-scaffold	8750			Un_scaffold_12315
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013881.1	Chromosome		NW_025754695.1	unplaced-scaffold	8750			Un_scaffold_12316
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013882.1	Chromosome		NW_025754696.1	unplaced-scaffold	8749			Un_scaffold_12317
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013883.1	Chromosome		NW_025754697.1	unplaced-scaffold	8748			Un_scaffold_12319
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013884.1	Chromosome		NW_025754698.1	unplaced-scaffold	8748			Un_scaffold_12320
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013885.1	Chromosome		NW_025754699.1	unplaced-scaffold	8742			Un_scaffold_12321
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013886.1	Chromosome		NW_025754700.1	unplaced-scaffold	8741			Un_scaffold_12322
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013887.1	Chromosome		NW_025754701.1	unplaced-scaffold	8741			Un_scaffold_12323
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013888.1	Chromosome		NW_025754702.1	unplaced-scaffold	8739			Un_scaffold_12324
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013889.1	Chromosome		NW_025754703.1	unplaced-scaffold	8738			Un_scaffold_12326
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013890.1	Chromosome		NW_025754704.1	unplaced-scaffold	8737			Un_scaffold_12327
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013891.1	Chromosome		NW_025754705.1	unplaced-scaffold	8735			Un_scaffold_12329
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013892.1	Chromosome		NW_025754706.1	unplaced-scaffold	8733			Un_scaffold_12330
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013893.1	Chromosome		NW_025754707.1	unplaced-scaffold	8732			Un_scaffold_12331
GCF_021184085.1	Primary Assembly	Un			JAGYUW010013894.1	Chromosome		NW_025754708.1	unplaced-scaffold	8731			Un_scaffold_12332
