Assembly Accession	Assembly-unit name	Chromosome name	GC Count	GC Percent	GenBank seq accession	Molecule type	Ordering	RefSeq seq accession	Role	Seq length	UCSC style name	Unlocalized Count	Sequence name
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006050.1	Chromosome		NW_024609520.1	unplaced-scaffold	201797			Un_contig_3536_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006051.1	Chromosome		NW_024606817.1	unplaced-scaffold	12357			Un_contig_3537_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006053.1	Chromosome		NW_024608679.1	unplaced-scaffold	74026			Un_contig_3541_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006055.1	Chromosome		NW_024604914.1	unplaced-scaffold	3961			Un_contig_3544_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006056.1	Chromosome		NW_024603227.1	unplaced-scaffold	1255			Un_contig_3546_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006058.1	Chromosome		NW_024608707.1	unplaced-scaffold	75894			Un_contig_3548_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006060.1	Chromosome		NW_024608716.1	unplaced-scaffold	76229			Un_contig_3550_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006062.1	Chromosome		NW_024605136.1	unplaced-scaffold	4206			Un_contig_3553_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006066.1	Chromosome		NW_024608893.1	unplaced-scaffold	88839			Un_contig_3562_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006067.1	Chromosome		NW_024609412.1	unplaced-scaffold	163575			Un_contig_3563_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006071.1	Chromosome		NW_024606304.1	unplaced-scaffold	7709			Un_contig_3572_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006073.1	Chromosome		NW_024607085.1	unplaced-scaffold	17319			Un_contig_3574_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006074.1	Chromosome		NW_024607596.1	unplaced-scaffold	31054			Un_contig_3576_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006076.1	Chromosome		NW_024605885.1	unplaced-scaffold	5882			Un_contig_358_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006079.1	Chromosome		NW_024608665.1	unplaced-scaffold	73486			Un_contig_3583_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006080.1	Chromosome		NW_024605456.1	unplaced-scaffold	4697			Un_contig_3585_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006081.1	Chromosome		NW_024606231.1	unplaced-scaffold	7313			Un_contig_3586_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006082.1	Chromosome		NW_024602442.1	unplaced-scaffold	570			Un_contig_3587_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006083.1	Chromosome		NW_024602999.1	unplaced-scaffold	1015			Un_contig_3589_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006085.1	Chromosome		NW_024605750.1	unplaced-scaffold	5431			Un_contig_3590_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006086.1	Chromosome		NW_024604019.1	unplaced-scaffold	2540			Un_contig_3593_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006088.1	Chromosome		NW_024604323.1	unplaced-scaffold	3061			Un_contig_3598_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006090.1	Chromosome		NW_024608410.1	unplaced-scaffold	61432			Un_contig_3600_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006091.1	Chromosome		NW_024609728.1	unplaced-scaffold	355680			Un_contig_3602_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006092.1	Chromosome		NW_024608710.1	unplaced-scaffold	75971			Un_contig_3603_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006093.1	Chromosome		NW_024606398.1	unplaced-scaffold	8252			Un_contig_3608_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006094.1	Chromosome		NW_024608000.1	unplaced-scaffold	44275			Un_contig_3609_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006095.1	Chromosome		NW_024606419.1	unplaced-scaffold	8373			Un_contig_3611_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006096.1	Chromosome		NW_024607721.1	unplaced-scaffold	34871			Un_contig_3612_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006097.1	Chromosome		NW_024607263.1	unplaced-scaffold	21596			Un_contig_3613_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006098.1	Chromosome		NW_024607150.1	unplaced-scaffold	18769			Un_contig_3614_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006099.1	Chromosome		NW_024603583.1	unplaced-scaffold	1742			Un_contig_3616_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006100.1	Chromosome		NW_024605962.1	unplaced-scaffold	6205			Un_contig_362_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006101.1	Chromosome		NW_024605688.1	unplaced-scaffold	5245			Un_contig_3620_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006102.1	Chromosome		NW_024607720.1	unplaced-scaffold	34869			Un_contig_3622_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006103.1	Chromosome		NW_024605860.1	unplaced-scaffold	5792			Un_contig_3624_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006106.1	Chromosome		NW_024608955.1	unplaced-scaffold	93107			Un_contig_363_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006107.1	Chromosome		NW_024606223.1	unplaced-scaffold	7271			Un_contig_3630_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006108.1	Chromosome		NW_024602628.1	unplaced-scaffold	688			Un_contig_3631_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006109.1	Chromosome		NW_024606686.1	unplaced-scaffold	10704			Un_contig_3632_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006110.1	Chromosome		NW_024607976.1	unplaced-scaffold	43671			Un_contig_3633_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006111.1	Chromosome		NW_024608494.1	unplaced-scaffold	64698			Un_contig_3637_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006112.1	Chromosome		NW_024605776.1	unplaced-scaffold	5506			Un_contig_3638_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006113.1	Chromosome		NW_024606069.1	unplaced-scaffold	6559			Un_contig_3639_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006114.1	Chromosome		NW_024608465.1	unplaced-scaffold	63580			Un_contig_3641_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006115.1	Chromosome		NW_024609159.1	unplaced-scaffold	114887			Un_contig_3643_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006116.1	Chromosome		NW_024603925.1	unplaced-scaffold	2362			Un_contig_3644_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006117.1	Chromosome		NW_024609601.1	unplaced-scaffold	247693			Un_contig_3645_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006120.1	Chromosome		NW_024604962.1	unplaced-scaffold	4014			Un_contig_3648_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006121.1	Chromosome		NW_024608179.1	unplaced-scaffold	52213			Un_contig_3649_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006123.1	Chromosome		NW_024606885.1	unplaced-scaffold	13273			Un_contig_3650_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006124.1	Chromosome		NW_024607959.1	unplaced-scaffold	43196			Un_contig_3652_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006125.1	Chromosome		NW_024608636.1	unplaced-scaffold	71574			Un_contig_3656_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006126.1	Chromosome		NW_024605438.1	unplaced-scaffold	4679			Un_contig_3657_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006127.1	Chromosome		NW_024607582.1	unplaced-scaffold	30505			Un_contig_3659_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006128.1	Chromosome		NW_024604369.1	unplaced-scaffold	3148			Un_contig_366_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006129.1	Chromosome		NW_024608205.1	unplaced-scaffold	53284			Un_contig_3661_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006130.1	Chromosome		NW_024604069.1	unplaced-scaffold	2620			Un_contig_3662_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006131.1	Chromosome		NW_024609268.1	unplaced-scaffold	130578			Un_contig_3664_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006132.1	Chromosome		NW_024606412.1	unplaced-scaffold	8339			Un_contig_3665_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006133.1	Chromosome		NW_024608524.1	unplaced-scaffold	65847			Un_contig_3666_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006134.1	Chromosome		NW_024607389.1	unplaced-scaffold	24806			Un_contig_3667_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006136.1	Chromosome		NW_024609002.1	unplaced-scaffold	97324			Un_contig_3669_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006137.1	Chromosome		NW_024606955.1	unplaced-scaffold	14428			Un_contig_3671_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006138.1	Chromosome		NW_024604191.1	unplaced-scaffold	2793			Un_contig_3673_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006139.1	Chromosome		NW_024603946.1	unplaced-scaffold	2401			Un_contig_3675_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006140.1	Chromosome		NW_024606749.1	unplaced-scaffold	11602			Un_contig_3678_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006144.1	Chromosome		NW_024609475.1	unplaced-scaffold	185977			Un_contig_3682_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006145.1	Chromosome		NW_024608932.1	unplaced-scaffold	91481			Un_contig_3683_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006146.1	Chromosome		NW_024602599.1	unplaced-scaffold	662			Un_contig_3686_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006147.1	Chromosome		NW_024608835.1	unplaced-scaffold	84367			Un_contig_3689_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006150.1	Chromosome		NW_024609742.1	unplaced-scaffold	382309			Un_contig_3696_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006151.1	Chromosome		NW_024606804.1	unplaced-scaffold	12254			Un_contig_3697_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006152.1	Chromosome		NW_024609825.1	unplaced-scaffold	1151245			Un_contig_37_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006153.1	Chromosome		NW_024606312.1	unplaced-scaffold	7771			Un_contig_370_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006154.1	Chromosome		NW_024607446.1	unplaced-scaffold	26240			Un_contig_3700_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006156.1	Chromosome		NW_024608245.1	unplaced-scaffold	54892			Un_contig_3702_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006157.1	Chromosome		NW_024606390.1	unplaced-scaffold	8217			Un_contig_3708_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006159.1	Chromosome		NW_024605271.1	unplaced-scaffold	4384			Un_contig_3711_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006161.1	Chromosome		NW_024604964.1	unplaced-scaffold	4018			Un_contig_3715_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006163.1	Chromosome		NW_024608482.1	unplaced-scaffold	64094			Un_contig_3718_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006164.1	Chromosome		NW_024604468.1	unplaced-scaffold	3331			Un_contig_3719_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006166.1	Chromosome		NW_024604362.1	unplaced-scaffold	3139			Un_contig_3721_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006168.1	Chromosome		NW_024608147.1	unplaced-scaffold	50761			Un_contig_3723_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006169.1	Chromosome		NW_024608917.1	unplaced-scaffold	90085			Un_contig_3726_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006170.1	Chromosome		NW_024609218.1	unplaced-scaffold	123795			Un_contig_3728_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006171.1	Chromosome		NW_024606204.1	unplaced-scaffold	7181			Un_contig_3730_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006172.1	Chromosome		NW_024604483.1	unplaced-scaffold	3366			Un_contig_3731_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006173.1	Chromosome		NW_024609360.1	unplaced-scaffold	147960			Un_contig_3732_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006174.1	Chromosome		NW_024608660.1	unplaced-scaffold	73196			Un_contig_3733_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006175.1	Chromosome		NW_024609012.1	unplaced-scaffold	98268			Un_contig_3734_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006176.1	Chromosome		NW_024609281.1	unplaced-scaffold	132088			Un_contig_3735_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006177.1	Chromosome		NW_024607589.1	unplaced-scaffold	30813			Un_contig_3736_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006178.1	Chromosome		NW_024606371.1	unplaced-scaffold	8113			Un_contig_3739_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006179.1	Chromosome		NW_024603678.1	unplaced-scaffold	1894			Un_contig_374_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006181.1	Chromosome		NW_024605670.1	unplaced-scaffold	5208			Un_contig_3743_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006182.1	Chromosome		NW_024606071.1	unplaced-scaffold	6564			Un_contig_3745_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006183.1	Chromosome		NW_024608642.1	unplaced-scaffold	71874			Un_contig_3747_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006184.1	Chromosome		NW_024607814.1	unplaced-scaffold	38259			Un_contig_3748_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006187.1	Chromosome		NW_024608260.1	unplaced-scaffold	55361			Un_contig_3751_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006188.1	Chromosome		NW_024602474.1	unplaced-scaffold	591			Un_contig_3752_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006190.1	Chromosome		NW_024608656.1	unplaced-scaffold	73132			Un_contig_3755_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006191.1	Chromosome		NW_024607054.1	unplaced-scaffold	16479			Un_contig_3756_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006192.1	Chromosome		NW_024605826.1	unplaced-scaffold	5673			Un_contig_3757_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006193.1	Chromosome		NW_024605662.1	unplaced-scaffold	5193			Un_contig_3759_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006194.1	Chromosome		NW_024603620.1	unplaced-scaffold	1794			Un_contig_376_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006195.1	Chromosome		NW_024607094.1	unplaced-scaffold	17533			Un_contig_3760_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006196.1	Chromosome		NW_024609794.1	unplaced-scaffold	538094			Un_contig_3761_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006197.1	Chromosome		NW_024608548.1	unplaced-scaffold	67070			Un_contig_3764_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006198.1	Chromosome		NW_024608261.1	unplaced-scaffold	55367			Un_contig_3766_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006199.1	Chromosome		NW_024604441.1	unplaced-scaffold	3282			Un_contig_3767_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006201.1	Chromosome		NW_024606096.1	unplaced-scaffold	6659			Un_contig_3771_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006202.1	Chromosome		NW_024608887.1	unplaced-scaffold	88617			Un_contig_3774_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006203.1	Chromosome		NW_024608103.1	unplaced-scaffold	49288			Un_contig_3775_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006205.1	Chromosome		NW_024608735.1	unplaced-scaffold	77725			Un_contig_3778_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006208.1	Chromosome		NW_024602245.1	unplaced-scaffold	431			Un_contig_3786_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006209.1	Chromosome		NW_024605951.1	unplaced-scaffold	6173			Un_contig_379_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006210.1	Chromosome		NW_024608486.1	unplaced-scaffold	64461			Un_contig_3792_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006211.1	Chromosome		NW_024604484.1	unplaced-scaffold	3368			Un_contig_3793_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006212.1	Chromosome		NW_024607663.1	unplaced-scaffold	33205			Un_contig_38_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006213.1	Chromosome		NW_024603389.1	unplaced-scaffold	1475			Un_contig_3801_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006214.1	Chromosome		NW_024609407.1	unplaced-scaffold	162166			Un_contig_3802_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006215.1	Chromosome		NW_024605479.1	unplaced-scaffold	4744			Un_contig_3805_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006216.1	Chromosome		NW_024609498.1	unplaced-scaffold	194655			Un_contig_3806_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006217.1	Chromosome		NW_024609349.1	unplaced-scaffold	146057			Un_contig_3807_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006218.1	Chromosome		NW_024604824.1	unplaced-scaffold	3846			Un_contig_3808_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006219.1	Chromosome		NW_024604708.1	unplaced-scaffold	3685			Un_contig_3809_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006221.1	Chromosome		NW_024606633.1	unplaced-scaffold	10137			Un_contig_3812_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006222.1	Chromosome		NW_024607268.1	unplaced-scaffold	21703			Un_contig_3814_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006223.1	Chromosome		NW_024608032.1	unplaced-scaffold	45682			Un_contig_3816_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006224.1	Chromosome		NW_024603415.1	unplaced-scaffold	1513			Un_contig_3818_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006225.1	Chromosome		NW_024607141.1	unplaced-scaffold	18629			Un_contig_3819_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006226.1	Chromosome		NW_024603464.1	unplaced-scaffold	1563			Un_contig_3822_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006227.1	Chromosome		NW_024607785.1	unplaced-scaffold	37076			Un_contig_3825_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006228.1	Chromosome		NW_024605245.1	unplaced-scaffold	4343			Un_contig_3826_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006229.1	Chromosome		NW_024607466.1	unplaced-scaffold	26945			Un_contig_3828_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006231.1	Chromosome		NW_024608501.1	unplaced-scaffold	64936			Un_contig_3832_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006232.1	Chromosome		NW_024609070.1	unplaced-scaffold	104186			Un_contig_3837_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006234.1	Chromosome		NW_024605542.1	unplaced-scaffold	4891			Un_contig_384_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006235.1	Chromosome		NW_024606000.1	unplaced-scaffold	6313			Un_contig_3846_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006236.1	Chromosome		NW_024609697.1	unplaced-scaffold	316281			Un_contig_3847_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006237.1	Chromosome		NW_024607356.1	unplaced-scaffold	24036			Un_contig_3849_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006238.1	Chromosome		NW_024603379.1	unplaced-scaffold	1454			Un_contig_3850_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006240.1	Chromosome		NW_024607575.1	unplaced-scaffold	30286			Un_contig_3853_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006241.1	Chromosome		NW_024609373.1	unplaced-scaffold	153938			Un_contig_3854_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006242.1	Chromosome		NW_024608635.1	unplaced-scaffold	71432			Un_contig_3855_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006243.1	Chromosome		NW_024604059.1	unplaced-scaffold	2608			Un_contig_3857_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006244.1	Chromosome		NW_024607257.1	unplaced-scaffold	21527			Un_contig_386_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006245.1	Chromosome		NW_024603291.1	unplaced-scaffold	1326			Un_contig_3862_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006246.1	Chromosome		NW_024607858.1	unplaced-scaffold	39738			Un_contig_3864_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006247.1	Chromosome		NW_024608319.1	unplaced-scaffold	57418			Un_contig_3869_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006249.1	Chromosome		NW_024606747.1	unplaced-scaffold	11535			Un_contig_3871_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006250.1	Chromosome		NW_024609762.1	unplaced-scaffold	419518			Un_contig_3872_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006251.1	Chromosome		NW_024604636.1	unplaced-scaffold	3584			Un_contig_3874_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006252.1	Chromosome		NW_024608092.1	unplaced-scaffold	48690			Un_contig_3876_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006253.1	Chromosome		NW_024609827.1	unplaced-scaffold	1434038			Un_contig_388_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006254.1	Chromosome		NW_024608953.1	unplaced-scaffold	93090			Un_contig_3880_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006255.1	Chromosome		NW_024609328.1	unplaced-scaffold	140824			Un_contig_3886_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006256.1	Chromosome		NW_024605824.1	unplaced-scaffold	5665			Un_contig_3887_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006257.1	Chromosome		NW_024604100.1	unplaced-scaffold	2661			Un_contig_3889_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006258.1	Chromosome		NW_024609449.1	unplaced-scaffold	178564			Un_contig_3890_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006259.1	Chromosome		NW_024604051.1	unplaced-scaffold	2592			Un_contig_3891_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006260.1	Chromosome		NW_024606232.1	unplaced-scaffold	7317			Un_contig_3894_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006261.1	Chromosome		NW_024607776.1	unplaced-scaffold	36845			Un_contig_3895_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006263.1	Chromosome		NW_024606890.1	unplaced-scaffold	13332			Un_contig_3899_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006266.1	Chromosome		NW_024606769.1	unplaced-scaffold	11810			Un_contig_11461_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006267.1	Chromosome		NW_024606072.1	unplaced-scaffold	6565			Un_contig_11462_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006268.1	Chromosome		NW_024603649.1	unplaced-scaffold	1842			Un_contig_11463_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006269.1	Chromosome		NW_024602277.1	unplaced-scaffold	485			Un_contig_11465_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006270.1	Chromosome		NW_024606547.1	unplaced-scaffold	9359			Un_contig_11466_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006271.1	Chromosome		NW_024603245.1	unplaced-scaffold	1280			Un_contig_11467_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006272.1	Chromosome		NW_024609192.1	unplaced-scaffold	119890			Un_contig_6045_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006273.1	Chromosome		NW_024602902.1	unplaced-scaffold	910			Un_contig_6046_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006274.1	Chromosome		NW_024606266.1	unplaced-scaffold	7519			Un_contig_6049_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006275.1	Chromosome		NW_024609311.1	unplaced-scaffold	137323			Un_contig_6050_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006276.1	Chromosome		NW_024604506.1	unplaced-scaffold	3391			Un_contig_6051_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006277.1	Chromosome		NW_024605268.1	unplaced-scaffold	4382			Un_contig_6053_pilon_pilon
GCF_018296145.1	Primary Assembly	Un			JAEPEU010006278.1	Chromosome		NW_024608594.1	unplaced-scaffold	69240			Un_contig_6057_pilon_pilon
